,occupation,country,direct_correlation,indirect_correlation,same_correlation
0,accountant,Nigeria,-0.4391291290264971,0.2402226458088787,False
1,accountant,Ethiopia,-0.9003006559236825,-0.05056519391251296,True
2,accountant,Egypt,-0.9506900558805428,-0.2894457775362102,True
3,accountant,Congo,-1.2253170878718342,-0.12767461974099492,True
4,accountant,Tanzania,-0.588802126921307,0.13319779698902245,False
5,accountant,Kenya,-0.15904132944506302,0.11048650710513068,False
6,accountant,Uganda,-0.6258695593753659,0.11227796930377444,False
7,accountant,Sudan,-1.4195955008007233,0.04818886037765347,False
8,accountant,Algeria,-0.35961399420739193,0.12495038288262092,False
9,accountant,China,-0.7959209087717382,-0.266735767419714,True
10,accountant,India,0.1853868890312607,-0.23958809501342065,False
11,accountant,Indonesia,-0.03795344872066901,-0.041855521517453136,True
12,accountant,Pakistan,-0.5307112093628424,-0.017066702809523687,True
13,accountant,Bangladesh,-0.256670493327757,0.14094614389790394,False
14,accountant,Japan,0.08163547505156599,-0.17542507308302582,False
15,accountant,Philippines,-0.09926520632235236,-0.017099244019789742,True
16,accountant,Vietnam,-0.1242433800552236,-0.1088509413093648,True
17,accountant,Iran,-0.9318668944533416,-0.1544723846534928,True
18,accountant,Turkey,-0.5999547415456097,-0.1655518419422993,True
19,accountant,Russia,-1.1181038331321331,-0.26158298431285343,True
20,accountant,Germany,0.6873497484765828,-0.05333700647588285,False
21,accountant,France,0.13673398866585867,-0.17568162174647484,False
22,accountant,Italy,-0.17563510829408413,-0.21258900806553352,True
23,accountant,Spain,-0.01764273057789328,-0.17802691778310456,True
24,accountant,Ukraine,-0.5142352835912936,-0.1665833479358951,True
25,accountant,Poland,-0.07435816406683989,-0.13706144023841332,True
26,accountant,Romania,-0.1224000259910048,-0.14325529573106952,True
27,accountant,Netherlands,0.3896289855679387,0.13709429079928614,True
28,accountant,Austria,0.2279663834468625,-0.08266605948410748,False
29,accountant,Mexico,-0.5037766894983658,-0.1320162125336791,True
30,accountant,Canada,0.4368900103510807,0.08364272430576493,True
31,accountant,Guatemala,-0.5974832183690323,0.01595162736534355,False
32,accountant,Haiti,-0.8907143233827166,-0.07949684004776263,True
33,accountant,Cuba,-0.8194918077183012,-0.12580173281247967,True
34,accountant,Honduras,-0.15552668744460565,0.059242294326130124,False
35,accountant,Nicaragua,-0.4104714873891577,0.15414129536163226,False
36,accountant,Brazil,-0.18268569056792625,-0.0930045127285384,True
37,accountant,Columbia,0.5847775208533412,0.3009882778758436,True
38,accountant,Argentina,0.0464332327522724,-0.07742673401397403,False
39,accountant,Peru,-0.6561678633420681,-0.1288988846503367,True
40,accountant,Venezuela,-0.7511041735223155,0.021981821807221386,False
41,accountant,Chile,-0.06689031373110324,0.041061913723654385,False
42,accountant,Ecuador,-0.194690352797038,0.09560321537487368,False
43,accountant,Bolivia,-0.8398924622878211,-0.1334566294190121,True
44,accountant,Paraguay,-0.6871852469916919,0.05287698361468434,False
45,accountant,Uruguay,-0.08768169559990031,0.08514397640638946,False
46,accountant,Australia,0.8572176027495084,0.028405396680764017,True
47,accountant,Fiji,-0.2171276702259313,0.02716865993348021,False
48,accountant,Samoa,-0.2997785044507993,0.0509739557340065,False
49,accountant,Tonga,-0.8128920921706736,0.19439762599252214,False
50,air traffic controller,Nigeria,0.2898591874991637,0.26127132554816895,True
51,air traffic controller,Ethiopia,-0.4934805589036959,-0.056832729690196974,True
52,air traffic controller,Egypt,0.3110000099289796,-0.3157645518394737,False
53,air traffic controller,Congo,-0.3561112338708986,-0.12808850615499906,True
54,air traffic controller,Tanzania,0.1566563636975019,0.10634233281179407,True
55,air traffic controller,Kenya,-0.10716824285234856,0.053821884771030136,False
56,air traffic controller,Uganda,0.01804940379936202,0.1260440300886517,True
57,air traffic controller,Sudan,-0.14961988798320264,0.04326284692908209,False
58,air traffic controller,Algeria,0.6213522230448782,0.17653055680853927,True
59,air traffic controller,China,-0.5983127966415491,-0.2877328587553038,True
60,air traffic controller,India,0.07601542601599141,-0.2694253655511136,False
61,air traffic controller,Indonesia,0.8906088086645757,-0.05504812546313504,False
62,air traffic controller,Pakistan,0.30462393568794793,-0.04368579969169304,False
63,air traffic controller,Bangladesh,0.20162296156730886,0.13944207917395432,True
64,air traffic controller,Japan,0.30747540614495866,-0.2455181106451412,False
65,air traffic controller,Philippines,0.5099867269649891,-0.0044080464825066255,False
66,air traffic controller,Vietnam,1.193588018829861,-0.13844560303054645,False
67,air traffic controller,Iran,-0.5653136638501972,-0.16427914833944346,True
68,air traffic controller,Turkey,0.5632125553103687,-0.15739559575589054,False
69,air traffic controller,Russia,-1.0828125839427716,-0.2783938347782049,True
70,air traffic controller,Germany,0.9938751061295078,-0.14545093740365594,False
71,air traffic controller,France,0.9830710938417532,-0.188733042023374,False
72,air traffic controller,Italy,0.4962317386277882,-0.2024228948392236,False
73,air traffic controller,Spain,0.7274157046421882,-0.16613946020837084,False
74,air traffic controller,Ukraine,-0.30183363586253936,-0.18787551228481755,True
75,air traffic controller,Poland,0.17244213645324208,-0.1948981323791745,False
76,air traffic controller,Romania,0.2038695172186664,-0.14677319203666986,False
77,air traffic controller,Netherlands,0.6788929033266079,0.06386749710008473,True
78,air traffic controller,Austria,0.4627744077255029,-0.13509351788003285,False
79,air traffic controller,Mexico,-0.3128752379938279,-0.10514331197100438,True
80,air traffic controller,Canada,0.4537983187252843,0.010329314600383045,True
81,air traffic controller,Guatemala,-0.0020967077176785595,0.0529262257560253,False
82,air traffic controller,Haiti,-0.6572802106002911,-0.05027897982433994,True
83,air traffic controller,Cuba,0.34084380828535066,-0.10499054948294592,False
84,air traffic controller,Honduras,0.0672762739821845,0.0923091648234808,True
85,air traffic controller,Nicaragua,-0.119202962239324,0.2100750944366135,False
86,air traffic controller,Brazil,0.5889297987189831,-0.07607858138308966,False
87,air traffic controller,Columbia,-0.015127033098699838,0.25137087612529424,False
88,air traffic controller,Argentina,0.576178555250622,-0.07931236180251687,False
89,air traffic controller,Peru,-0.4666732267414142,-0.11642032564816332,True
90,air traffic controller,Venezuela,0.25102547120000795,0.08790948611025272,True
91,air traffic controller,Chile,0.5558698687132086,0.06684294285399278,True
92,air traffic controller,Ecuador,0.4574903852292797,0.12000501911158655,True
93,air traffic controller,Bolivia,-0.22696030312552665,-0.11866896955335575,True
94,air traffic controller,Paraguay,-0.6565774836184597,0.09655861733798396,False
95,air traffic controller,Uruguay,-0.03888005174853577,0.11220762872237196,False
96,air traffic controller,Australia,1.1011029948428177,-0.04108090266853854,False
97,air traffic controller,Fiji,0.18055511220023213,0.03904609150568763,True
98,air traffic controller,Samoa,-0.2566647506379661,0.02772676029576601,False
99,air traffic controller,Tonga,-0.4662556416356672,0.2119598016641833,False
100,architect,Nigeria,-0.968915470054374,0.23259394187185664,False
101,architect,Ethiopia,-0.8526758212403905,-0.0743234253856182,True
102,architect,Egypt,-0.10367617829821138,-0.2729731820808701,True
103,architect,Congo,-1.2273242510968216,-0.1304170233315517,True
104,architect,Tanzania,-0.7845821671359565,0.09332538280165703,False
105,architect,Kenya,-0.880929915933155,0.07386416955297885,False
106,architect,Uganda,-0.6066568189644479,0.08680804875692348,False
107,architect,Sudan,-1.4034425591728112,0.03659515939313802,False
108,architect,Algeria,-0.0980883121349783,0.13745980720536732,False
109,architect,China,-0.4203239961797977,-0.2899475939014686,True
110,architect,India,-0.04062469452379685,-0.3023785138287474,True
111,architect,Indonesia,0.12201460288974453,-0.08456844998255678,False
112,architect,Pakistan,-0.5454685635947963,-0.0771236682729618,True
113,architect,Bangladesh,-0.7670987956465662,0.05032744030155849,False
114,architect,Japan,0.155913853174386,-0.2147930503970225,False
