,beverage,age,direct_correlation,indirect_correlation,same_correlation
49,water,50,-0.12372850877206808,0.004037161575040185,False
50,water,51,-0.16623493214430074,-0.08482301240695858,True
51,water,52,-0.2002402285699008,-0.08013851298197651,True
52,water,53,-0.12676834421793487,-0.06768670421043363,True
53,water,54,-0.0713991087857663,-0.07631992498678461,True
54,water,55,-0.16027116781125628,-0.06276021235881271,True
55,water,56,-0.14352742224620368,-0.07015122439269852,True
56,water,57,-0.187616453489766,-0.057241896131011265,True
57,water,58,-0.11326838308162665,-0.03795526026031515,True
58,water,59,-0.17693708509015954,-0.07331936621270763,True
59,water,60,-0.07079788285639135,0.016484190554992367,False
60,water,61,-0.1883067854814476,-0.03741597939718877,True
61,water,62,-0.10057420267102517,-0.05207408546700877,True
62,water,63,-0.10224621676633013,-0.02555836237644295,True
63,water,64,-0.10476607436491044,-0.04520865811494062,True
64,water,65,-0.12383566283911485,-0.04107018389982268,True
65,water,66,-0.237181690089825,-0.04533633834541735,True
66,water,67,-0.10768810533910804,-0.05017011474630685,True
67,water,68,-0.11229019908933163,-0.08301119224695884,True
68,water,69,-0.07120119447921551,-0.02855861709160162,True
69,water,70,-0.17667826548445106,0.011217555194849084,False
70,water,71,-0.2991532765928487,-0.06752620521149856,True
71,water,72,-0.22261198248982186,-0.02361592639025244,True
72,water,73,-0.19201567486380755,-0.05967406692023872,True
73,water,74,-0.16287257181973291,-0.08596348259979056,True
74,water,75,-0.14590380072974138,-0.016095421321247562,True
75,water,76,-0.129478996024606,-0.08179705321099781,True
76,water,77,-0.15008147181560966,-0.058177782959222886,True
77,water,78,-0.08007927501865204,-0.08504286592882429,True
78,water,79,-0.12781955479671034,-0.062006676405867385,True
79,water,80,-0.1074750255555225,0.027249528811284156,False
80,water,81,-0.2264397209321114,-0.07118008943554083,True
81,water,82,-0.1191616282737567,-0.06519800490143335,True
82,water,83,-0.14288473710610572,-0.02001888766583776,True
83,water,84,-0.14397207683673285,-0.049941938836100284,True
84,water,85,-0.12847648133148915,-0.021723737773440284,True
85,water,86,-0.08060288967271323,-0.03384245901822057,True
86,water,87,-0.0681706751046415,-0.046728538279570436,True
87,water,88,-0.11203308027376913,-0.026677019935283867,True
88,water,89,-0.14807460377701925,-0.02463756481945876,True
89,water,90,-0.060963580151783964,0.047151703294704785,False
90,water,91,-0.13651376152397782,-0.0677321916089345,True
91,water,92,-0.18222540914287869,-0.030944205458460033,True
92,water,93,-0.1198717623201815,-0.008032072307196917,True
93,water,94,-0.11235060601979176,-0.024717934673050116,True
94,water,95,-0.0784259457540969,0.03996648869080322,False
95,water,96,-0.06879892506740698,0.03733804820426441,False
96,water,97,-0.09964602827809448,0.02981089276493946,False
97,water,98,-0.07041427273653304,0.029319152050369487,False
98,water,99,-0.09171864766399823,0.05010024995807315,False
99,water,100,0.00716340193833073,0.17604657378385874,True
100,water,101,-0.13059807600307838,0.1090049633802154,False
101,water,102,-0.019023218105012587,0.07352214526332708,False
102,coffee,1,-0.21117092977002816,-0.13538285629667826,True
103,coffee,2,-0.2543889832634895,-0.15230239879052096,True
104,coffee,3,-0.1863377681567668,-0.12668553338862198,True
105,coffee,4,-0.1925997408167754,-0.10352863218791516,True
106,coffee,5,-0.17059782779044144,-0.07387382914255458,True
107,coffee,6,-0.10664882279237092,-0.11007848751592653,True
108,coffee,7,-0.13579417791986526,-0.1154813716370568,True
109,coffee,8,-0.19017248969758144,-0.07115676800895243,True
110,coffee,9,-0.1653373211435363,-0.09925008320328599,True
111,coffee,10,-0.14522879019088156,-0.04297959142458321,True
112,coffee,11,-0.12383548139385568,0.010307310767207426,False
113,coffee,12,-0.145448070064914,-0.01642843089150189,True
114,coffee,13,-0.19974754430158412,-0.010896974076747574,True
115,coffee,14,-0.12791956545495184,0.06941332024121588,False
116,coffee,15,-0.11736082731918687,0.03679260244539941,False
117,coffee,16,-0.1423837747626978,0.09688523949997836,False
118,coffee,17,-0.08135253512344519,0.10002035527177806,False
119,coffee,18,-0.09669331481898596,0.03983671598822056,False
120,coffee,19,-0.0733329572280765,0.11464048317584385,False
121,coffee,20,-0.07053315414035938,0.09285442007634384,False
122,coffee,21,-0.07320496155847779,0.18373575951801305,False
123,coffee,22,-0.05045597054020278,0.15611913230416696,False
124,coffee,23,-0.012968888489653036,0.16215516574760094,False
125,coffee,24,-0.03785784740823498,0.2023141152799458,False
126,coffee,25,-0.05979025668874376,0.2281257798967545,False
127,coffee,26,-0.01848136406621126,0.2551093947046202,False
128,coffee,27,-0.01229308409342307,0.2400046033995913,False
129,coffee,28,-0.018093127144005967,0.2339270376922219,False
130,coffee,29,0.06115065722826079,0.2949035455695047,True
131,coffee,30,0.10322449092372568,0.3034172419071684,True
132,coffee,31,0.13494327448182972,0.2891653600793856,True
133,coffee,32,0.01314094058425649,0.2425431853833829,True
134,coffee,33,0.12008921283059805,0.18526628980439955,True
135,coffee,34,0.09934649814117924,0.2495861755614249,True
136,coffee,35,0.13876641200990428,0.24603137991768334,True
137,coffee,36,0.12654455967453848,0.23323387531322565,True
138,coffee,37,0.12378904635336102,0.2402897181357306,True
139,coffee,38,0.09650200420121337,0.28092746461515217,True
140,coffee,39,0.1300258571981391,0.2737430343103415,True
141,coffee,40,0.06230466198406528,0.23554404336369594,True
142,coffee,41,0.1529532883680252,0.2748037834172229,True
143,coffee,42,0.07652664569946069,0.2317618873007289,True
144,coffee,43,0.08538778179529766,0.2650243373496463,True
145,coffee,44,0.14172130230842375,0.2992409013439253,True
146,coffee,45,0.17378393715508567,0.30401136287703634,True
147,coffee,46,0.1030732272385539,0.24661181922117315,True
148,coffee,47,0.0643156278773492,0.26165311331555713,True
149,coffee,48,0.07266400716730526,0.3218596421955814,True
150,coffee,49,0.06820906278774595,0.2688311805536472,True
151,coffee,50,0.029089385132248763,0.16183386244788742,True
152,coffee,51,-0.016445176619702226,0.1636312467563468,False
153,coffee,52,0.028319168623752312,0.1842157464306016,True
154,coffee,53,0.04017226723578515,0.2588558712061517,True
155,coffee,54,0.19271982330055612,0.2760013654957958,True
156,coffee,55,0.08441468295539781,0.2633032300745137,True
157,coffee,56,0.11894388623924168,0.2966621416073084,True
158,coffee,57,0.08583446085090303,0.2861981782633489,True
159,coffee,58,0.0971566026776568,0.2968250742423584,True
160,coffee,59,0.07966980138641104,0.2997628859514405,True
161,coffee,60,0.12389892635699973,0.1986867988743732,True
162,coffee,61,0.021983432701940992,0.21969363049539128,True
163,coffee,62,0.1202659766112072,0.2358534367016608,True
164,coffee,63,0.08276570939051689,0.2384401679659341,True
165,coffee,64,0.08839258334493727,0.25817543780535473,True
166,coffee,65,0.14338367380751782,0.2869059429188151,True
167,coffee,66,0.038984713474098286,0.1987236710908489,True
168,coffee,67,0.0943928551142187,0.22765428193180196,True
169,coffee,68,0.0724514722597266,0.2143911967366013,True
170,coffee,69,0.07756650017988315,0.21643047252472625,True
171,coffee,70,0.05342353900465906,0.15469653421987542,True
172,coffee,71,0.018423764617933783,0.24940551283044374,True
173,coffee,72,-0.0003225584310153877,0.23574765543518214,False
174,coffee,73,0.034237075021221385,0.2475500004364287,True
175,coffee,74,0.11379326855445132,0.2599235973895692,True
176,coffee,75,0.11769280093265475,0.2445705094878639,True
177,coffee,76,0.09556607423594712,0.19823037075726,True
178,coffee,77,0.07166187162735466,0.21044981331707688,True
179,coffee,78,0.15459800873321242,0.2547199679338293,True
180,coffee,79,0.0525070142626753,0.22602907244536885,True
181,coffee,80,-0.03654754867214945,0.14774365859707134,False
182,coffee,81,-0.02577015513895936,0.2230487456317813,False
183,coffee,82,0.11703287239024335,0.19124197700528364,True
184,coffee,83,0.056232079770084965,0.21032357188946693,True
185,coffee,84,0.1132041831451885,0.30382949393579034,True
186,coffee,85,0.0552045527323004,0.2497419274514545,True
187,coffee,86,0.09005409616586968,0.23628145069245235,True
188,coffee,87,0.15762525118676826,0.2228677836307083,True
189,coffee,88,-0.013533883539653969,0.1212518653624089,False
190,coffee,89,-0.057008287062599534,0.21343888509733466,False
191,coffee,90,-0.008928894754385418,0.15394274492321658,False
192,coffee,91,0.07186740302686756,0.19590670278568525,True
193,coffee,92,0.040462306210493716,0.16145259332547054,True
194,coffee,93,0.05371330009697479,0.21719925002772988,True
195,coffee,94,0.08253981242664953,0.23222841403173936,True
196,coffee,95,0.14786014822948293,0.16665096146767872,True
197,coffee,96,0.0721452942548818,0.1917040620150829,True
198,coffee,97,0.05418461050000194,0.19898631043037127,True
199,coffee,98,0.042261264317044266,0.09418804061185627,True
200,coffee,99,0.007226097250138196,0.05818359632848651,True
201,coffee,100,-0.1669412901111489,-0.07701134965034717,True
202,coffee,101,-0.1677736505586903,0.02129762504292572,False
203,coffee,102,-0.16249398461773984,0.023696089533216388,False
204,tea,1,0.027186740459134558,-0.18710464253255585,False
205,tea,2,0.05569845574950676,-0.03048038492129381,False
206,tea,3,0.10215019573882668,-0.020267286390871445,False
207,tea,4,0.1682631518906777,0.030577624593278344,True
208,tea,5,0.1906377192873581,0.04857481016869412,True
209,tea,6,0.2760515452375548,-0.06417555088450347,False
210,tea,7,0.21160902118679786,-0.03488071143420363,False
211,tea,8,0.20447648059838386,0.045139180576411614,True
212,tea,9,0.13001037937146911,-0.02516158623710942,False
213,tea,10,0.10832700126569894,0.05647494529484015,True
214,tea,11,0.10243669962632652,0.034761845155719624,True
215,tea,12,0.04191256515755208,0.0047979022745216785,True
216,tea,13,0.03006969069949861,0.00111128956498901,True
217,tea,14,0.008019654609545866,0.02407293596517061,True
218,tea,15,0.015383723913300625,0.02316534700383661,True
219,tea,16,0.05483294575165595,0.0012206553870090914,True
220,tea,17,-0.012929742179217142,-0.018084418959843977,True
221,tea,18,-0.04608629393116402,-0.09819622486077263,True
222,tea,19,-0.02858691937385161,-0.06885607925947959,True
223,tea,20,-0.08329335361100136,-0.0680871246067836,True
224,tea,21,-0.11614347767333925,-0.08777367263048197,True
225,tea,22,-0.038929628206379435,-0.1111020020011208,True
226,tea,23,-0.10644691387074284,-0.17344823819956984,True
227,tea,24,-0.10046765486334573,-0.08163367244947707,True
228,tea,25,-0.05452264964024177,-0.02110713763097359,True
229,tea,26,0.02705551077985842,0.008213737289105596,True
230,tea,27,-0.013826144011851263,0.02329758315341744,False
231,tea,28,-0.02348748104801945,-0.04045588701003162,True
232,tea,29,0.028376904290941238,0.06805966090597204,True
233,tea,30,-0.009881021327083095,0.14696660258062025,False
234,tea,31,-0.002715232555815175,-0.063935612636192,True
235,tea,32,-0.0265743038650172,-0.03367835940995866,True
236,tea,33,0.07206641167453212,-0.09245556493173948,False
237,tea,34,0.03872884644965114,0.008908516297389632,True
238,tea,35,-0.011167914465664912,-0.009520000789629524,True
239,tea,36,0.07247351662691905,0.02790750502265843,True
240,tea,37,0.07812972089101212,0.024122395725453626,True
241,tea,38,0.1543821925352165,0.1102286824697668,True
242,tea,39,0.14290975378241888,0.014449278076622846,True
243,tea,40,0.05279251736639253,0.15270586534198435,True
244,tea,41,0.1206143452326237,0.015163727492698129,True
245,tea,42,0.16348660144346366,0.07737773800423149,True
246,tea,43,0.13589179742268373,0.08641688162828402,True
247,tea,44,0.1955708239393918,0.1605083921501578,True
248,tea,45,0.16687330218742896,0.14603161513101962,True
249,tea,46,0.2368455723018738,0.1263072083022461,True
250,tea,47,0.1957187561873897,0.13325669712854182,True
251,tea,48,0.13911156615264894,0.1537281999375157,True
252,tea,49,0.12475844466723518,0.1118128414257136,True
253,tea,50,-0.00333849838428372,0.15124006324072528,False
254,tea,51,0.0955024137315106,0.003720759174135643,True
255,tea,52,0.11002073110955908,0.039146590109126335,True
256,tea,53,0.17953491106716646,0.1154516923257986,True
257,tea,54,0.22987172836261224,0.12975755001397185,True
258,tea,55,0.15068496426317565,0.17583529476724746,True
259,tea,56,0.19697331218506534,0.17543817333173006,True
260,tea,57,0.19119573385287933,0.19073136530362106,True
261,tea,58,0.20631591075625846,0.22068649480470445,True
262,tea,59,0.1481193596621336,0.11287632739886393,True
263,tea,60,0.14871096436056522,0.20385357272065868,True
264,tea,61,0.16279537798790347,0.1408088110463516,True
265,tea,62,0.1788869984434911,0.07326477760557666,True
266,tea,63,0.1962065254338734,0.134268719777505,True
267,tea,64,0.1764546346943004,0.13247121631853478,True
268,tea,65,0.10943363261645453,0.1639373191993847,True
269,tea,66,0.10078404153126376,0.08647465778187616,True
270,tea,67,0.2217371167037838,0.10360435551010867,True
271,tea,68,0.10301029610492307,0.012567805667455644,True
272,tea,69,0.19310065233253912,0.1429775273269906,True
273,tea,70,0.07341743307399637,0.1899803298935568,True
274,tea,71,0.07487572860005356,0.11117234240001984,True
275,tea,72,0.10686352481333188,0.17229101680532638,True
276,tea,73,0.10189259642887477,0.10511095359484278,True
277,tea,74,0.20831765256838,0.09691187845951234,True
278,tea,75,0.14276878766195328,0.18231480950035436,True
279,tea,76,0.20580835964543048,0.018859007009095964,True
280,tea,77,0.20783007182200228,0.07213514689642275,True
281,tea,78,0.2077977142574684,0.051258680438183366,True
282,tea,79,0.12366585576098092,0.04644117048044328,True
283,tea,80,0.09138102003562293,0.2104549446650434,True
284,tea,81,0.1260475344750099,0.09660273852008912,True
285,tea,82,0.14126131826742228,0.011381186170552324,True
286,tea,83,0.14648803957814086,0.11882363044738604,True
287,tea,84,0.2383563240435125,0.1933295790915049,True
288,tea,85,0.1704346229965693,0.2292215085558837,True
289,tea,86,0.2855245197605871,0.1376087986807175,True
290,tea,87,0.2047232438490954,0.048968225121544785,True
291,tea,88,0.13212355466560607,0.045503599359399,True
292,tea,89,0.139812139804697,0.16243492513819552,True
293,tea,90,0.0909769109461236,0.21490741899850324,True
294,tea,91,0.1337974031677675,0.022956130154681096,True
295,tea,92,0.1293623070364654,0.04703842618739452,True
296,tea,93,0.13679598700852647,0.1439832704601018,True
297,tea,94,0.17181808417437286,0.1109829887095371,True
298,tea,95,0.19022349703400787,0.16502702713395334,True
299,tea,96,0.21158694697697264,0.20335157438556029,True
300,tea,97,0.22379844173827013,0.15989361968438168,True
301,tea,98,0.15895724656520754,0.045361054979895024,True
302,tea,99,0.10842480198170083,0.08655138945783257,True
303,tea,100,0.08522725803257368,0.17566407713012994,True
304,tea,101,0.1756700455915787,0.14477649358996586,True
305,tea,102,0.2579048376860213,0.14159765975515234,True
306,juice,1,0.2965791090730529,0.17069417546936658,True
307,juice,2,0.3224947921980402,0.20355551193707164,True
308,juice,3,0.3465470213709889,0.19166895595191133,True
309,juice,4,0.3149394394732191,0.16133722607506473,True
310,juice,5,0.301226527503536,0.13596455147600991,True
311,juice,6,0.3405298064611261,0.11519351675171208,True
312,juice,7,0.29035121337279235,0.13372756262709715,True
313,juice,8,0.2769559615974875,0.07129335233909069,True
314,juice,9,0.17750661326255687,0.08019781340642068,True
315,juice,10,0.137230713776333,0.06287240764660758,True
316,juice,11,0.033837793645182745,0.014074978611005137,True
317,juice,12,0.035083567173752786,0.03280096080372183,True
318,juice,13,-0.015701519032671016,0.004116163746995813,False
319,juice,14,-0.05189741289107452,-0.01612179282180241,True
320,juice,15,-0.09026314349843216,-0.019287185543403952,True
321,juice,16,-0.10523539105966133,-0.07258144393162988,True
322,juice,17,-0.14288073540152524,-0.060690775341081686,True
323,juice,18,-0.1684322051313879,-0.04816420870162712,True
324,juice,19,-0.20730884365817276,-0.09721821097640794,True
325,juice,20,-0.13891246032137372,-0.12193311827530473,True
326,juice,21,-0.2597674014886613,-0.15957500597079965,True
327,juice,22,-0.23740022711369674,-0.14998548644641835,True
328,juice,23,-0.2596503683235081,-0.13132517597751073,True
329,juice,24,-0.316306414635897,-0.15244668060101174,True
330,juice,25,-0.3012230335597307,-0.21914576440672506,True
331,juice,26,-0.2981901656647122,-0.20505312621367588,True
332,juice,27,-0.30279538648041,-0.2126482121782137,True
333,juice,28,-0.273511181125886,-0.21907785381650965,True
334,juice,29,-0.270371822230379,-0.2059688609002356,True
335,juice,30,-0.2408857311223607,-0.2459631580917596,True
336,juice,31,-0.2539142359006898,-0.18977154508942007,True
337,juice,32,-0.25059052237596263,-0.23148352909546585,True
338,juice,33,-0.2334080495681899,-0.2141849643024495,True
339,juice,34,-0.2657058926658126,-0.21955729722000328,True
340,juice,35,-0.2992791094241533,-0.2492942939051136,True
341,juice,36,-0.2467697015535311,-0.2238284093012468,True
342,juice,37,-0.27153275136027194,-0.19444173650727686,True
343,juice,38,-0.2506923898423701,-0.2352089976952963,True
344,juice,39,-0.2480238238366231,-0.2316531131917857,True
345,juice,40,-0.29040627559770193,-0.22522940281829376,True
346,juice,41,-0.24504982100636385,-0.2276213593060416,True
347,juice,42,-0.2620191641999879,-0.23375478688162354,True
348,juice,43,-0.25075529068611,-0.2471435834184458,True
349,juice,44,-0.2234524220952453,-0.2484620580533666,True
350,juice,45,-0.2269017445343354,-0.2631447808840812,True
351,juice,46,-0.17095020646000794,-0.25129913390170805,True
352,juice,47,-0.22099232754512174,-0.2571014093362753,True
353,juice,48,-0.2503592719659475,-0.2493051640964013,True
354,juice,49,-0.24387496572878234,-0.2520052019746336,True
355,juice,50,-0.25567447738953,-0.1910562893875155,True
356,juice,51,-0.23795607105830546,-0.21889716816001387,True
357,juice,52,-0.25664806804404305,-0.21756280099770636,True
358,juice,53,-0.22046837571613456,-0.2244704113362832,True
359,juice,54,-0.18594573505106785,-0.23427703456988294,True
360,juice,55,-0.3052666109236454,-0.2522562688381327,True
361,juice,56,-0.26192748482390266,-0.23902073023982934,True
362,juice,57,-0.290229176920466,-0.2459755216257123,True
363,juice,58,-0.25776860350383163,-0.23287549203945335,True
364,juice,59,-0.32263312438363456,-0.2268261901840381,True
365,juice,60,-0.2540318797974671,-0.19266290012725745,True
366,juice,61,-0.3163535696159293,-0.2254825973828045,True
367,juice,62,-0.25139983279963685,-0.20134729313975766,True
368,juice,63,-0.2856669842804144,-0.2095284420435368,True
369,juice,64,-0.30421335022961776,-0.2339560394189996,True
370,juice,65,-0.32013776306488195,-0.2297426226093507,True
371,juice,66,-0.3261655707157288,-0.21039264739239286,True
372,juice,67,-0.2380736393267119,-0.22218416807317345,True
373,juice,68,-0.2635918478177371,-0.22695352906662114,True
374,juice,69,-0.17570090128859722,-0.21874749646030392,True
375,juice,70,-0.32063393086934905,-0.1948675121539116,True
376,juice,71,-0.3617210420362984,-0.2293519932305911,True
377,juice,72,-0.34486563409173193,-0.22819183038075666,True
378,juice,73,-0.2675988349645916,-0.22648804493693225,True
379,juice,74,-0.2847298903170151,-0.24955263635883215,True
380,juice,75,-0.19861699834051974,-0.2021953140122565,True
381,juice,76,-0.2411660510400007,-0.21685714431632397,True
382,juice,77,-0.23274254931804575,-0.2074554726075022,True
383,juice,78,-0.14242590285526624,-0.21621565000390214,True
384,juice,79,-0.1815300549256939,-0.19569675615833695,True
385,juice,80,-0.19787565979583696,-0.18954770461615347,True
386,juice,81,-0.2570052280056148,-0.21976335794847585,True
387,juice,82,-0.1868228912304296,-0.1903070115489236,True
388,juice,83,-0.17577798614688056,-0.18455869257762905,True
389,juice,84,-0.1838697107381428,-0.20705251449467493,True
390,juice,85,-0.1954197580070943,-0.219368456167544,True
391,juice,86,-0.1217827936993084,-0.1957433306425184,True
392,juice,87,-0.0884916947720642,-0.1816486851185728,True
393,juice,88,-0.12903046488419873,-0.17678954689301252,True
394,juice,89,-0.17374099607467333,-0.200819401393152,True
395,juice,90,-0.1714407423756472,-0.15717945861954638,True
396,juice,91,-0.15696122974332247,-0.19581435589395246,True
397,juice,92,-0.17630929847174998,-0.17214107841906232,True
398,juice,93,-0.15529890323075524,-0.17785055330911784,True
399,juice,94,-0.1477785406362517,-0.17920526775232304,True
400,juice,95,-0.1178362392959144,-0.1460978820248284,True
401,juice,96,-0.1028834755723984,-0.1519055657682037,True
402,juice,97,-0.12367394802368555,-0.14883431478790726,True
403,juice,98,-0.13966350123097546,-0.13812604064462153,True
404,juice,99,-0.11236267828818038,-0.12372502123454172,True
405,juice,100,-0.036203063012819996,-0.01459768293183483,True
406,juice,101,-0.1601612509012357,-0.10748795719658298,True
407,juice,102,-0.0935394433579855,-0.1329169959485319,True
408,milk,1,0.4353275997373183,-0.05861712428694271,False
409,milk,2,0.4829578889630752,0.0672777151451532,True
410,milk,3,0.5414295987600809,0.07421177586077299,True
411,milk,4,0.5380096482607206,0.09263500607016664,True
412,milk,5,0.5383745325650043,0.09835188806690567,True
413,milk,6,0.6304135825843815,-0.00029706814579485763,False
414,milk,7,0.5005334067231553,0.025944619996997674,True
415,milk,8,0.5145448334117608,0.06872091100217205,True
416,milk,9,0.3743920113110365,0.010234666805751856,True
417,milk,10,0.3539654688837041,0.08351523590805744,True
418,milk,11,0.2838407331699827,0.06908982984628866,True
419,milk,12,0.2961504580952797,0.050533692484477116,True
420,milk,13,0.21069902751397454,0.029247749549683517,True
421,milk,14,0.18363464655908734,0.06997523353981681,True
422,milk,15,0.11256524899396092,0.032371355854697484,True
423,milk,16,0.15895020173400035,0.03724537581071367,True
424,milk,17,0.05641498050724195,0.02104540562918874,True
425,milk,18,-0.014810199122990253,-0.05448803974558709,True
426,milk,19,-0.032924072573818415,-0.027824083983940057,True
427,milk,20,-0.022940652489971028,-0.03142001413614723,True
428,milk,21,-0.12929188985865708,-0.00472538635767841,True
429,milk,22,-0.10895310087805264,-0.054830186579500416,True
430,milk,23,-0.17539424964671813,-0.0935859153038251,True
431,milk,24,-0.12027666478072226,-0.01214221145060175,True
432,milk,25,-0.10022767207460613,0.008998256217041286,False
433,milk,26,-0.1101518346339647,0.018983098294456036,False
434,milk,27,-0.14586111179739902,0.018821046751417967,False
435,milk,28,-0.13759865100703006,-0.028381031480016517,True
436,milk,29,-0.09232986729957096,0.0719538520684391,False
437,milk,30,-0.11417382611396208,0.0961326223598319,False
438,milk,31,-0.12178686807249885,-0.0184782081102087,True
439,milk,32,-0.14706491369115327,-0.02170233338286721,True
440,milk,33,-0.09303338024680012,-0.084105932892949,True
441,milk,34,-0.11415009151330495,0.008835201893173722,False
442,milk,35,-0.11449926758747513,-0.022267596477836105,True
443,milk,36,-0.09376551312008853,0.0015372200337335242,False
444,milk,37,-0.1252843483876362,0.014536806396753357,False
445,milk,38,-0.0418588980266988,0.08050038242702995,False
446,milk,39,-0.03775523709880161,0.012583072721642477,False
447,milk,40,-0.08362928358431068,0.10484279163412986,False
448,milk,41,-0.07694442236634028,0.015553308907738712,False
449,milk,42,-0.045574542459938194,0.02550795263075319,False
450,milk,43,-0.08353802964576745,0.05446529255566936,False
451,milk,44,0.015999093659458726,0.13119537204024292,True
452,milk,45,-0.02232428523586586,0.09092078466965788,False
453,milk,46,0.04527544563422061,0.0655513762121665,True
454,milk,47,-0.02024898086187494,0.08373057215070111,False
455,milk,48,-0.06351651021104042,0.10731452865806138,False
456,milk,49,-0.04173043109397631,0.07938927917377052,False
457,milk,50,-0.15079892167785364,0.06605676601678805,False
458,milk,51,-0.07255549028518557,-0.029534160300625414,True
459,milk,52,-0.11745637542791745,0.0027540583118089487,False
460,milk,53,-0.0659934722691129,0.08548551446201627,False
461,milk,54,-0.010058634781486364,0.09828261348012073,False
462,milk,55,-0.13719715533791907,0.10095037770850336,False
463,milk,56,-0.08706364238013915,0.11504568376316453,False
464,milk,57,-0.10023303646159598,0.12866933185665252,False
465,milk,58,-0.09935779095112476,0.14220402408618613,False
466,milk,59,-0.15623745373969805,0.08381111507628901,False
467,milk,60,-0.056212000771876464,0.1126012688451712,False
468,milk,61,-0.12465701858666707,0.07587370126135859,False
469,milk,62,-0.08133289566364246,0.04834444074535992,False
470,milk,63,-0.11312301249937914,0.08411090415447096,False
471,milk,64,-0.07245819894843493,0.09415160984576842,False
472,milk,65,-0.05266029374786268,0.13734311476143388,False
473,milk,66,-0.1591807759536644,0.0570001056684809,False
474,milk,67,-0.056394852584383814,0.051120583713570006,False
475,milk,68,-0.11535324308114547,-0.019074132450012292,True
476,milk,69,-0.017116440663899668,0.08293539084131152,False
477,milk,70,-0.14336268509425,0.0953831484961222,False
478,milk,71,-0.20966499461944574,0.059134448900289176,False
479,milk,72,-0.1819563946075038,0.09813328048397704,False
480,milk,73,-0.14859701064647196,0.058170225212183214,False
481,milk,74,-0.12669743664717614,0.03153503318654735,False
482,milk,75,-0.10298389300771647,0.11196332895787896,False
483,milk,76,-0.12747122751393775,-0.03885188996223335,True
484,milk,77,-0.16713604033874227,-0.009924235968576507,True
485,milk,78,-0.07375887183989459,0.0009308525042142127,False
486,milk,79,-0.13052949153341795,0.0028326141512140892,False
487,milk,80,-0.10698718843900988,0.0845562131734038,False
488,milk,81,-0.1985909756760172,0.01840535435335529,False
489,milk,82,-0.13680394421817166,-0.027565228587158225,True
490,milk,83,-0.18294344283598168,0.046817495511917835,False
491,milk,84,-0.1059957728602272,0.12296327857552658,False
492,milk,85,-0.12547552497576314,0.1057981149827957,False
493,milk,86,-0.0644744533287928,0.04440638916497102,False
494,milk,87,-0.09516968136848684,-0.015308879518953027,True
495,milk,88,-0.1285595503389296,-0.030107840651642657,True
496,milk,89,-0.14267725800343886,0.0759861529288143,False
