index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne
1,0.350059850575325,-0.21117092977002816,0.02718674045913456,0.2965791090730529,0.4353275997373183,0.25746683610108995,0.583022991626939,0.4768692474541282,0.09873351339370447,0.04226913267238103,-0.11020533673241062,-0.19871611592309205,-0.3098570193475713,0.08521633432675335,0.12363772274169148,-0.0008690404422566839,-0.5246791171476879,-0.4686566093062208
2,0.42013224802962895,-0.25438898326348947,0.05569845574950676,0.3224947921980402,0.48295788896307523,0.2576996299319409,0.4947399815569456,0.3789697531293396,0.05170962930098139,0.22586589814293018,-0.07841385373840122,-0.2461618883469369,-0.30866148730653004,0.008684156736832108,0.1336048789370147,0.03011688750075654,-0.5659658963739584,-0.5583867960429851
3,0.45152758013647315,-0.18633776815676678,0.10215019573882668,0.34654702137098886,0.5414295987600809,0.3245318723963562,0.5146514946467491,0.48407330249579866,0.08980346435791314,0.24697108693166014,-0.07739427973841788,-0.20214898783305216,-0.25270730660472845,0.09325758618560458,0.15587442311969382,0.09386302220898975,-0.5971769175274831,-0.5563884980510655
4,0.45611521365216756,-0.1925997408167754,0.1682631518906777,0.3149394394732191,0.5380096482607206,0.287646288622864,0.5171780681166639,0.4476313158627828,0.01273341168533289,0.2719597057917383,-0.07811455704608508,-0.19767569000476726,-0.1854679649494326,0.12544425088332292,0.12260348212088966,0.07508059262230722,-0.577096330162478,-0.5248267837124081
5,0.4367012350964032,-0.17059782779044144,0.1906377192873581,0.301226527503536,0.5383745325650043,0.30125723800597654,0.5426742767297957,0.48301735779531,0.0862310227240775,0.2410391517531183,-0.08683469906090124,-0.20909160698416904,-0.20882453436540319,0.13714073633095875,0.13918620580097163,0.07357109558103078,-0.6218092013029156,-0.48633679658871787
6,0.5507037974055741,-0.10664882279237092,0.27605154523755476,0.3405298064611261,0.6304135825843815,0.35697721969443774,0.5913408855232483,0.576468359555255,0.1125403174794034,0.33108359277513677,-0.03374979742589138,-0.15875276399666535,-0.15098661145941397,0.2454559813266609,0.1372202874505563,0.1636884115726706,-0.5806123762158636,-0.5053727309073333
7,0.3918911552974601,-0.13579417791986523,0.21160902118679784,0.29035121337279235,0.5005334067231553,0.25169459487116935,0.5030066303830352,0.41026603751757984,0.02856508964414013,0.2660715081057645,-0.04332214119101425,-0.1130216678082386,-0.15030474391436738,0.1531662840351614,0.12608387444078825,0.09021875686543165,-0.4907521700882953,-0.46547294105101544
8,0.3993226452769535,-0.19017248969758146,0.20447648059838386,0.2769559615974875,0.5145448334117608,0.2547509336407531,0.4642670060970881,0.4073139345402136,-0.04513094516944614,0.30635590550117286,-0.03700907264827983,-0.1702401560330294,-0.11692302946909515,0.13820862311150073,0.12184903207434541,0.05119679224919504,-0.5279334721446145,-0.47248315126918916
9,0.31453243286866484,-0.1653373211435363,0.13001037937146911,0.17750661326255687,0.37439201131103644,0.214492449077358,0.4281529244514841,0.35983912336439833,-0.002274009090688394,0.2505727449425389,-0.0667340668076528,-0.13176587343965523,-0.18431221873951925,0.1281021594545265,0.1398427065945112,0.03846343395774858,-0.497902363610553,-0.4471766292396068
10,0.28262382744674003,-0.14522879019088156,0.10832700126569894,0.137230713776333,0.35396546888370406,0.1990100760142745,0.34255100540132466,0.3292202719490189,0.0046816709529405994,0.33065639509271183,-0.050269534470936135,-0.18116261580371515,-0.21064490448366718,0.011953917403114444,0.1490827020390209,0.05377398731164604,-0.487002570843305,-0.43037418957560725
11,0.1936990725454829,-0.12383548139385568,0.10243669962632652,0.033837793645182745,0.2838407331699827,0.22213557762469538,0.37946981840582367,0.2957974617549476,-0.036415948718931994,0.39822943474989697,-0.028493018366616208,-0.1314300576810641,-0.17153068883515113,0.04474047606791852,0.20246711933020262,0.0737334086965701,-0.4656133031549149,-0.39869016816934133
12,0.20978635610836788,-0.145448070064914,0.041912565157552074,0.03508356717375279,0.2961504580952797,0.22562966894137312,0.356031684994661,0.3187155023719336,-0.004717618918862597,0.3630118716444196,-0.040323026056101365,-0.1372888758741928,-0.2312137406489679,0.062393844490756876,0.17842310227456473,0.05399794764087283,-0.4922929270175075,-0.4413724827604898
13,0.1385096833247787,-0.19974754430158415,0.030069690699498615,-0.015701519032671016,0.21069902751397457,0.19068325466860522,0.3603607274256135,0.2576943854450079,-0.057317249844102205,0.41368499217927673,0.01631213659822896,-0.13550861679004883,-0.20843466175639153,0.05141022941094832,0.2072191303358215,0.0373432712006747,-0.4314680857874622,-0.35317080556021696
14,0.09388190427351581,-0.12791956545495184,0.008019654609545866,-0.05189741289107452,0.18363464655908737,0.1825682118848255,0.34289540532946866,0.27607728911636664,-0.03065816178263478,0.4318656283407723,0.027408269241589397,-0.08728827327080342,-0.22629158919185172,0.023401041134669825,0.238709594026128,0.06364300054417156,-0.4160087352932242,-0.3686982934296165
15,0.06458623842507057,-0.11736082731918689,0.015383723913300626,-0.09026314349843217,0.11256524899396093,0.13851356713751473,0.3377649304364871,0.21487699140333527,0.007596199909133486,0.3206271340310759,-0.024776171786552666,-0.11064865448343592,-0.2401382771895508,0.025841243793128674,0.16548589545639247,0.062273973655721994,-0.45691318843107553,-0.3877040017533121
16,0.09905944195664047,-0.1423837747626978,0.054832945751655954,-0.10523539105966133,0.15895020173400035,0.169061349273167,0.3075359763116397,0.24642346438572924,-0.07904345928649277,0.43838416193433544,0.0406586258235523,-0.0880278137887096,-0.22003865546041498,0.06716894144930409,0.2017657706774923,0.057645037446013125,-0.36616116279996247,-0.44178442162667314
17,0.02035103964487124,-0.08135253512344519,-0.012929742179217142,-0.14288073540152524,0.056414980507241946,0.14953298380890512,0.3312205005635816,0.17626823348067996,-0.04842246218729843,0.3541468913055125,0.007784096182678166,-0.08694609766588303,-0.24014002317367603,0.014758846114693767,0.21746655522331282,0.0406680376150776,-0.3843684207506439,-0.34506436016571435
18,-0.015046121779268777,-0.09669331481898595,-0.04608629393116402,-0.1684322051313879,-0.014810199122990253,0.09299770670170143,0.34429896091323825,0.07603076036027956,-0.04559428722143762,0.35577581083069926,0.02367189366946399,-0.08000089175961093,-0.21733262009603355,-0.08938540367138827,0.17978658200720327,0.021922934027554443,-0.35987935274656396,-0.3449353861864255
19,-0.04344564159191746,-0.0733329572280765,-0.028586919373851615,-0.20730884365817273,-0.032924072573818415,0.10513990226486529,0.27086833827304285,0.11262833280546021,-0.08623929986209546,0.2766532488675793,-0.023006104623268263,-0.05868486355028368,-0.19866189565768394,-0.04547995703173474,0.21098237549140544,-0.00022663075932516038,-0.31484702214646726,-0.33518559984212215
20,0.015697396033071163,-0.07053315414035938,-0.08329335361100136,-0.13891246032137372,-0.022940652489971028,0.028748497640562882,0.18243557877336128,0.020786953288874657,-0.05108745105832568,0.1935497078060557,-0.053383324477925244,-0.08575385031620064,-0.17445939819597825,-0.1267447269956566,0.11004458801347827,-0.02702526391211644,-0.3006243146862815,-0.3855001294601008
21,-0.1533428212884167,-0.07320496155847779,-0.11614347767333924,-0.25976740148866134,-0.12929188985865708,0.07075898098916968,0.21625570297339877,0.06211698304614989,-0.10000579358437911,0.28673218335520945,0.07413828500125033,-0.022724719940214633,-0.19680468914148438,-0.108840632412742,0.21604942320813297,-0.07547701459851201,-0.16292085129326045,-0.27397242705171077
22,-0.053819464417324485,-0.05045597054020278,-0.038929628206379435,-0.23740022711369674,-0.10895310087805263,0.023999773099650554,0.25833140730497667,0.0632826624320931,-0.0796203408125801,0.2414845287996231,-0.004877691907223283,-0.02887528425828311,-0.17652403590676222,-0.04439791022284414,0.13075015652269567,-0.021464557450161452,-0.1915463750873974,-0.319375046885242
23,-0.09766723554686546,-0.012968888489653035,-0.10644691387074283,-0.25965036832350813,-0.17539424964671813,0.014274853973244489,0.29957335236896515,0.030522087702369475,-0.06561279141597895,0.22299203402617107,-0.02897751156865437,-0.04115556185936929,-0.20101817211349565,-0.13574561978275282,0.14860787468428743,-0.040129520137896994,-0.20626288851301558,-0.3568823867063119
24,-0.13301783298573727,-0.03785784740823498,-0.10046765486334572,-0.316306414635897,-0.12027666478072224,0.009488459248056611,0.2436046986194991,0.06646563640822618,-0.09282845978706139,0.25889895260379703,-0.05535221336276781,-0.09211729819924148,-0.25039703714236833,-0.19330046632300796,0.11761866579961408,-0.103437805930694,-0.30848297871256797,-0.47240274589506875
25,-0.10122632442019976,-0.05979025668874376,-0.05452264964024177,-0.3012230335597307,-0.10022767207460614,-0.0468733137171701,0.1350949045291143,0.006380739380180037,-0.11169145663082324,0.1284099739217434,-0.09954373008918016,-0.11856357843642533,-0.23953847320277064,-0.16508122027518424,0.06293384595987361,-0.1415068475939073,-0.31228651912669836,-0.45873566058422777
